time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2013-12-22T21:29:50.000Z,62.5831,-151.6665,55.1,1.4,ml,5,316.799974656002,1.067199,1.06,ak,ak10897747,2013-12-23T07:07:03.132Z,"85km WNW of Talkeetna, Alaska",earthquake
2013-12-22T21:19:03.000Z,63.99,-149.7461,57.3,1.5,ml,7,125.999989920001,0.267698,1.26,ak,ak10897637,2013-12-22T21:23:54.994Z,"41km WNW of Healy, Alaska",earthquake
2013-12-22T21:03:43.700Z,35.0704,-85.0078,9.2,2.4,md,15,61.1999951040004,0.2245788,0.08,se,se122213b,2013-12-27T17:43:33.587Z,"4km ENE of Collegedale, Tennessee",earthquake
2013-12-22T20:16:53.000Z,62.3466,-149.1656,12.8,1.6,ml,12,104.399991648001,0.4419711,0.73,ak,ak10897518,2013-12-22T20:23:45.227Z,"41km ENE of Y, Alaska",earthquake
2013-12-22T19:59:36.000Z,64.6937,-146.6321,18.5,1,ml,6,122.399990208001,0.1715782,0.32,ak,ak10897514,2013-12-22T20:02:01.225Z,"20km E of Eielson Air Force Base, Alaska",earthquake
2013-12-22T19:57:28.990Z,32.2458333,-115.3188333,12.83,3.36,ml,17,219,0.1736,0.24,ci,ci15446921,2013-12-24T19:53:23.886Z,"14km W of Alberto Oviedo Mota, Mexico",earthquake
2013-12-22T19:47:28.220Z,33.942,-116.3491667,5.38,1.69,ml,55,65,0.04956,0.12,ci,ci15446905,2013-12-24T18:41:54.410Z,"5km N of Sky Valley, California",earthquake
2013-12-22T19:39:39.910Z,20.7936,146.654,3.99,4.7,mb,,77,4.154,0.72,us,usc000lq19,2013-12-23T03:42:07.308Z,"185km E of Farallon de Pajaros, Northern Mariana Islands",earthquake
2013-12-22T19:19:14.750Z,33.6603333,-116.738,16.33,1.07,ml,43,46,0.05446,0.15,ci,ci15446889,2013-12-24T18:23:58.420Z,"9km S of Idyllwild-Pine Cove, California",earthquake
2013-12-22T19:13:35.000Z,61.6904,-150.0554,17,1.7,ml,8,125.999989920001,0.398852,0.28,ak,ak10897399,2013-12-22T19:36:10.015Z,"6km S of Willow, Alaska",earthquake
2013-12-22T19:02:36.900Z,38.6447,-122.5535,5.3,1.6,Md,,183.6,0.24254513,0.07,nc,nc72128711,2013-12-22T21:03:07.368Z,"7km NNE of Calistoga, California",earthquake
2013-12-22T18:38:36.000Z,62.9882,-150.9297,100,2.5,ml,52,68.3999945280004,0.5443791,0.76,ak,ak10897387,2013-12-23T02:41:11.128Z,"85km NNW of Talkeetna, Alaska",earthquake
2013-12-22T18:26:56.400Z,37.4775,-118.839,3.8,1.5,Md,,172.8,0.08983153,0.03,nc,nc72128701,2013-12-22T20:21:07.928Z,"22km SSE of Mammoth Lakes, California",earthquake
2013-12-22T18:25:43.780Z,32.899,-116.2528333,9.81,1,ml,17,85,0.01676,0.18,ci,ci15446873,2013-12-24T18:12:58.670Z,"27km ENE of Pine Valley, California",earthquake
2013-12-22T18:17:17.473Z,38.5298,-118.436,8.2273,2.06,ml,14,67.13,0.119,0.1077,nn,nn00431933,2013-12-23T02:19:53.926Z,"16km E of Hawthorne, Nevada",earthquake
2013-12-22T18:16:29.300Z,18.846,-64.2294,35,2.6,Md,7,345.6,0.15001865,0.11,pr,pr13356005,2013-12-23T02:19:02.499Z,"62km NE of Road Town, British Virgin Islands",earthquake
2013-12-22T17:40:45.000Z,60.4968,-152.0339,28.9,2.6,ml,7,169.199986464001,0.3719025,0.88,ak,ak10897270,2013-12-23T01:43:25.902Z,"39km E of Redoubt Volcano, Alaska",earthquake
2013-12-22T17:31:55.560Z,32.9237,-97.5773,5,3.3,mb_lg,,45,0.018,0.98,us,usc000lq03,2013-12-23T16:14:50.540Z,"2km S of Reno, Texas",earthquake
2013-12-22T16:30:39.000Z,59.7886,-153.0779,93.4,2.3,ml,24,266.399978688002,0.6476853,0.85,ak,ak10897163,2013-12-22T19:36:05.946Z,"70km W of Anchor Point, Alaska",earthquake
2013-12-22T16:28:29.840Z,36.4538,-97.0728,4.7,3.3,mb_lg,,110,0.735,0.64,us,usc000lpzn,2013-12-25T05:28:38.839Z,"25km S of McCord, Oklahoma",earthquake
2013-12-22T15:36:59.100Z,37.478,-118.838,3.9,1.5,Md,,172.8,0.10779783,0.02,nc,nc72128661,2013-12-22T17:35:05.317Z,"22km SSE of Mammoth Lakes, California",earthquake
2013-12-22T14:58:00.800Z,38.7887,-122.7645,2.6,1.4,Md,,86.4,0.01796631,0.03,nc,nc72128651,2013-12-22T16:43:04.879Z,"1km NNW of The Geysers, California",earthquake
2013-12-22T14:51:01.300Z,37.9772,-122.0532,14,2.8,Md,,39.6,0.01796631,0.18,nc,nc72128646,2013-12-29T01:36:38.075Z,"1km W of Concord, California",earthquake
2013-12-22T14:39:49.180Z,35.3975,-118.4745,5.79,1.25,ml,12,149,0.1147,0.16,ci,ci15446841,2013-12-24T17:52:09.983Z,"21km S of Bodfish, California",earthquake
2013-12-22T14:27:45.000Z,37.5728,-119.349,15.4,1,Md,,176.4,0.22457882,0.08,nc,nc72128636,2013-12-27T23:23:02.833Z,"27km SE of Yosemite Valley, California",earthquake
2013-12-22T14:27:02.790Z,20.7378,146.8138,10,4.7,mb,,72,16.91,0.67,us,usc000lpz3,2013-12-22T22:29:42.012Z,"200km E of Farallon de Pajaros, Northern Mariana Islands",earthquake
2013-12-22T14:04:20.300Z,37.5923,-119.3752,7,1.2,Md,,133.2,0.23356197,0.14,nc,nc72128631,2013-12-28T00:22:09.317Z,"24km SE of Yosemite Valley, California",earthquake
2013-12-22T14:00:44.900Z,44.7837,-111.1787,9.8,1.6,Ml,,75.6,0.03593261,0.14,uu,uu60049722,2013-12-23T18:16:46.783Z,"14km NNW of West Yellowstone, Montana",earthquake
2013-12-22T13:41:53.000Z,62.5436,-149.5899,54,2,ml,30,100.799991936001,0.3683093,0.47,ak,ak10896954,2013-12-22T13:49:44.452Z,"36km NE of Talkeetna, Alaska",earthquake
2013-12-22T13:39:53.710Z,20.7998,146.6286,10,4.9,mb,,33,4.156,0.56,us,usc000lpyx,2013-12-22T21:42:29.394Z,"182km E of Farallon de Pajaros, Northern Mariana Islands",earthquake
2013-12-22T13:34:13.600Z,32.6615,-116.6898333,14.5,1.49,ml,30,95,0.02376,0.14,ci,ci15446825,2013-12-24T17:39:17.590Z,"11km NNW of Tecate, Mexico",earthquake
2013-12-22T13:32:45.830Z,20.796,146.6262,10.03,5.2,mb,,15,4.152,0.59,us,usc000lpyq,2013-12-22T21:35:21.694Z,"182km E of Farallon de Pajaros, Northern Mariana Islands",earthquake
2013-12-22T13:03:18.000Z,63.5145,-147.7429,17.2,1.4,ml,8,169.199986464001,0.4680223,0.4,ak,ak10896855,2013-12-22T13:04:46.662Z,"61km ENE of Cantwell, Alaska",earthquake
2013-12-22T12:58:38.190Z,-46.3903,95.9043,10,4.6,mb,,76,21.139,1.43,us,usc000lpyj,2013-12-23T17:29:07.000Z,"Southeast Indian Ridge",earthquake
2013-12-22T12:14:13.000Z,61.6161,-150.4886,39.1,1.8,ml,24,57.5999953920004,0.1958327,0.52,ak,ak10896845,2013-12-22T12:26:06.266Z,"27km WSW of Willow, Alaska",earthquake
2013-12-22T11:57:36.580Z,12.2479,-88.3396,36.19,4.5,mb,,190,1.673,1.37,us,usc000lpya,2013-12-22T20:00:18.757Z,"109km SSW of Chirilagua, El Salvador",earthquake
2013-12-22T11:55:44.200Z,19.0958,-64.6483,49,3.3,Md,7,248.4,0.47071721,0.15,pr,pr13356004,2013-12-22T19:58:18.863Z,"75km N of Road Town, British Virgin Islands",earthquake
2013-12-22T11:42:20.100Z,37.5483,-118.4383,8.2,1.1,Md,,86.4,0,0.06,nc,nc72128611,2013-12-28T01:22:47.970Z,"18km N of Dixon Lane-Meadow Creek, California",earthquake
2013-12-22T11:38:07.300Z,18.9245,-155.44,35.3,2,Md,,244.8,0.22457882,0.09,hv,hv60608631,2013-12-24T22:56:41.205Z,"31km S of Pahala, Hawaii",earthquake
2013-12-22T11:34:19.200Z,36.9485,-121.676,7.4,1.8,Md,,50.4,0.07186522,0.1,nc,nc72128601,2013-12-24T23:58:05.808Z,"5km E of Interlaken, California",earthquake
2013-12-22T11:19:46.473Z,38.5724,-118.4454,8.098,1.64,ml,12,65.52,0.082,0.1084,nn,nn00431911,2013-12-22T19:07:26.000Z,"16km ENE of Hawthorne, Nevada",earthquake
2013-12-22T11:10:01.770Z,20.7653,146.6617,10.34,4.7,mb,,53,4.128,0.68,us,usc000lpy4,2013-12-22T19:12:36.346Z,"185km E of Farallon de Pajaros, Northern Mariana Islands",earthquake
2013-12-22T11:08:39.000Z,61.592,-148.2502,23.1,1,ml,6,194.399984448001,0.2048159,0.23,ak,ak10896752,2013-12-22T11:11:25.376Z,"37km E of Lazy Mountain, Alaska",earthquake
2013-12-22T10:55:48.780Z,33.8526667,-118.4635,12.14,2.47,ml,61,76,0.09454,0.21,ci,ci15446745,2013-12-24T16:53:16.895Z,"6km SW of Manhattan Beach, California",earthquake
2013-12-22T10:43:56.300Z,36.3843,-120.9667,5.7,1.6,Md,,115.2,0.05389892,0.06,nc,nc72128591,2013-12-22T13:28:04.458Z,"23km NE of King City, California",earthquake
2013-12-22T10:35:52.360Z,33.6805,-116.0168333,8.9,1.5,ml,50,48,0.03372,0.14,ci,ci15446729,2013-12-24T16:01:05.570Z,"12km ENE of Thermal, California",earthquake
2013-12-22T10:06:36.660Z,43.327,12.4354,8.94,3.9,mwr,,69,0.091,1.02,us,usc000lpxk,2013-12-23T23:54:11.797Z,"8km ENE of Umbertide, Italy",earthquake
2013-12-22T10:03:09.470Z,-46.4362,96.002,10,5.2,mb,,63,21.106,0.81,us,usc000lpxm,2013-12-23T15:56:20.000Z,"Southeast Indian Ridge",earthquake
2013-12-22T09:31:56.500Z,40.765,-121.4613,7.2,1.4,Md,,151.2,0.05389892,0.23,nc,nc72130966,2013-12-26T22:36:03.878Z,"21km SE of Burney, California",earthquake
2013-12-22T09:23:50.000Z,36.4972,-121.0732,3.6,1.7,Md,,122.4,0.00898315,0.04,nc,nc72128556,2013-12-22T11:56:04.750Z,"24km ENE of Soledad, California",earthquake
2013-12-22T09:13:07.300Z,38.8065,-122.8157,2.2,1.4,Md,,104.4,0.00898315,0.04,nc,nc72128546,2013-12-22T11:27:06.665Z,"6km WNW of The Geysers, California",earthquake
2013-12-22T09:01:46.000Z,61.6118,-148.2222,13.3,1.9,ml,24,61.1999951040004,0.2012226,0.67,ak,ak10896581,2013-12-22T09:12:35.062Z,"38km E of Lazy Mountain, Alaska",earthquake
2013-12-22T09:01:25.900Z,35.5166,-92.4373,0.1,1.8,md,11,89.9999928000006,0.116781,0.18,nm,nm122213a,2013-12-22T16:32:40.765Z,"8km SSE of Clinton, Arkansas",earthquake
2013-12-22T08:55:59.351Z,38.5757,-118.4376,7.1847,1.3,ml,8,93.69,0.085,0.0891,nn,nn00431905,2013-12-22T09:22:33.000Z,"17km ENE of Hawthorne, Nevada",earthquake
2013-12-22T08:52:29.000Z,63.2864,-150.3682,100,1.7,ml,21,140.399988768001,0.167985,0.47,ak,ak10896576,2013-12-22T09:00:05.105Z,"71km W of Cantwell, Alaska",earthquake
2013-12-22T08:40:01.000Z,62.8576,-148.1598,60.1,1,ml,14,68.3999945280004,0.1015096,0.46,ak,ak10896574,2013-12-22T08:42:22.263Z,"71km SE of Cantwell, Alaska",earthquake
2013-12-22T08:34:34.000Z,61.4932,-149.8034,32.7,1.6,ml,9,79.1999936640005,0.3341733,0.4,ak,ak10896571,2013-12-22T08:41:01.037Z,"8km ESE of Big Lake, Alaska",earthquake
2013-12-22T08:24:56.200Z,38.6745,-122.3973,5.3,1.8,Md,,79.2,0.03593261,0.27,nc,nc72128516,2013-12-22T10:12:03.573Z,"11km NNE of Angwin, California",earthquake
2013-12-22T08:21:39.000Z,60.2319,-151.6462,70.3,3,ml,49,50.3999959680003,0.5874982,0.84,ak,ak10896558,2013-12-22T16:24:21.052Z,"24km SW of Cohoe, Alaska",earthquake
2013-12-22T08:18:12.000Z,62.0067,-150.7526,0,1.9,ml,28,100.799991936001,0.3665126,0.7,ak,ak10896555,2013-12-22T08:27:41.489Z,"47km NW of Willow, Alaska",earthquake
2013-12-22T08:09:54.900Z,18.3736,-67.6132,22,2.6,Md,5,309.6,0.48509025,0.07,pr,pr13356003,2013-12-22T16:12:32.763Z,"38km W of Rincon, Puerto Rico",earthquake
2013-12-22T08:01:30.710Z,-7.3103,128.7163,156.97,4.6,mb,,57,2.645,1.04,us,usc000lpwp,2013-12-22T16:04:02.998Z,"295km WNW of Saumlaki, Indonesia",earthquake
2013-12-22T08:01:17.510Z,34.1866667,-117.6193333,4.9,1.11,ml,31,45,0.06134,0.14,ci,ci15446689,2013-12-24T15:24:15.640Z,"4km NE of San Antonio Heights, California",earthquake
2013-12-22T07:45:32.630Z,37.301,71.8481,134.23,4.3,mb,,76,2.082,1.05,us,usc000lpwf,2013-12-22T15:48:09.079Z,"5km NNE of Roshtqal'a, Tajikistan",earthquake
2013-12-22T07:32:53.000Z,56.9638,-154.9711,7.2,3,ml,10,172.799986176001,0.5901931,0.49,ak,ak10896479,2013-12-22T15:35:20.596Z,"87km SW of Larsen Bay, Alaska",earthquake
2013-12-22T07:29:03.510Z,-46.4422,96.0896,10,5.3,mb,,48,21.058,1.1,us,usc000lpw9,2013-12-23T15:56:19.000Z,"Southeast Indian Ridge",earthquake
2013-12-22T07:27:39.000Z,19.788,-156.157,21.9,3.2,Ml,,176.4,0.18864621,0.13,hv,hv60608576,2013-12-26T08:55:47.185Z,"19km WNW of Kalaoa, Hawaii",earthquake
2013-12-22T07:21:56.700Z,38.8213,-122.812,3.6,1.2,Md,,68.4,0,0.02,nc,nc72128481,2013-12-22T09:01:06.126Z,"6km NW of The Geysers, California",earthquake
2013-12-22T07:17:22.000Z,19.9305,-155.5327,36.6,2.1,Md,,158.4,0.13474729,0.08,hv,hv60608566,2013-12-24T03:36:32.613Z,"17km SE of Waimea, Hawaii",earthquake
2013-12-22T07:00:00.700Z,38.8322,-122.8092,1.2,1.3,Md,,46.8,0.00898315,0.03,nc,nc72128466,2013-12-22T07:33:11.765Z,"7km W of Cobb, California",earthquake
2013-12-22T06:12:18.000Z,60.4793,-147.4958,14.3,1.8,ml,14,147.599988192001,0.4437678,0.64,ak,ak10896468,2013-12-22T06:18:00.805Z,"72km ESE of Whittier, Alaska",earthquake
2013-12-22T06:07:08.000Z,63.2208,-150.9763,0.2,1.9,ml,22,71.9999942400005,0.3835806,1.06,ak,ak10896461,2013-12-22T06:18:30.994Z,"103km W of Cantwell, Alaska",earthquake
2013-12-22T06:04:27.400Z,43.7269,-111.102,4,1.3,Md,16,154.8,0.10510289,0.14,mb,mb13191973,2013-12-24T01:01:33.996Z,"0km ENE of Driggs, Idaho",earthquake
2013-12-22T05:55:47.000Z,62.6771,-149.3781,85.9,1.2,ml,9,176.399985888001,0.2883592,0.35,ak,ak10896459,2013-12-22T06:09:13.366Z,"54km NE of Talkeetna, Alaska",earthquake
2013-12-22T05:38:41.500Z,19.1819,-67.2289,30,2.6,Md,5,334.8,0.71865223,0.23,pr,pr13356002,2013-12-22T13:41:17.355Z,"77km N of San Antonio, Puerto Rico",earthquake
2013-12-22T05:14:17.190Z,35.6107,-97.3987,5,2.4,mb_lg,,56,0.046,0.53,us,usc000lpw1,2013-12-26T17:18:02.681Z,"8km ESE of Edmond, Oklahoma",earthquake
2013-12-22T05:09:27.800Z,17.9183,-67.0848,5,1.4,Md,3,306,0.06288207,0.18,pr,pr13356001,2013-12-22T07:41:38.917Z,"7km SSW of La Parguera, Puerto Rico",earthquake
2013-12-22T05:09:13.000Z,63.5066,-146.5242,0.1,1.5,ml,11,107.999991360001,0.5758201,0.46,ak,ak10896392,2013-12-22T05:12:45.654Z,"70km SSW of Delta Junction, Alaska",earthquake
2013-12-22T04:23:58.070Z,36.937,-115.6064,7.6219,1.39,ml,18,100.04,0.286,0.155,nn,nn00431895,2013-12-22T09:17:43.000Z,"61km SW of Alamo, Nevada",earthquake
2013-12-22T04:21:24.900Z,36.0293333,-117.783,2.41,1.2,ml,10,122,0.01269,0.14,ci,ci15446641,2013-12-24T00:05:42.930Z,"42km N of Inyokern, California",earthquake
2013-12-22T04:16:52.100Z,34.5175,-118.7965,10.56,1.26,ml,22,74,0.06748,0.18,ci,ci15446633,2013-12-24T00:03:07.800Z,"11km N of Piru, California",earthquake
2013-12-22T04:01:43.540Z,11.0408,-86.3613,56.36,4.1,mb,,203,1.484,0.33,us,usc000lpuw,2013-12-22T12:04:14.432Z,"58km WSW of San Juan del Sur, Nicaragua",earthquake
2013-12-22T03:32:07.000Z,59.9445,-153.1121,100,3.1,ml,41,154.799987616001,0.02425451,0.81,ak,ak10896310,2013-12-22T11:34:42.095Z,"63km SSW of Redoubt Volcano, Alaska",earthquake
2013-12-22T03:25:17.200Z,18.9008,-66.708,43,3,Md,10,277.2,0.45364922,0.23,pr,pr13356000,2013-12-22T11:27:57.920Z,"47km N of Arecibo, Puerto Rico",earthquake
2013-12-22T03:23:14.720Z,-17.527,-178.8611,542.68,4.4,mb,,178,14.549,0.49,us,usc000lpur,2013-12-22T11:25:47.542Z,"223km ESE of Lambasa, Fiji",earthquake
2013-12-22T03:20:16.000Z,61.587,-150.3667,2.4,1.6,ml,15,61.1999951040004,0.2182906,0.77,ak,ak10896306,2013-12-22T03:33:57.767Z,"23km WNW of Big Lake, Alaska",earthquake
2013-12-22T03:08:25.616Z,36.9869,-117.8868,0,1.66,ml,11,186.94,0.489,0.1104,nn,nn00431892,2013-12-22T09:32:23.000Z,"40km ESE of Big Pine, California",earthquake
2013-12-22T03:06:17.320Z,36.951,-117.8856667,4.99,2.32,ml,14,118,0.2943,0.15,ci,ci15446609,2013-12-24T21:35:40.290Z,"41km NNE of Lone Pine, California",earthquake
2013-12-22T03:04:38.000Z,60.3613,-147.3653,8.5,2.6,ml,50,161.999987040001,0.4258014,0.68,ak,ak10896240,2013-12-22T11:07:13.079Z,"85km ESE of Whittier, Alaska",earthquake
2013-12-22T02:34:51.440Z,33.1906667,-115.6053333,1.41,2.4,ml,36,76,0.009371,0.1,ci,ci15446553,2013-12-23T23:53:10.058Z,"9km SW of Niland, California",earthquake
2013-12-22T02:28:53.500Z,38.83,-122.7572,2,1.9,Md,,54,0.00898315,0.05,nc,nc72128411,2013-12-22T05:37:04.757Z,"3km WNW of Cobb, California",earthquake
2013-12-22T02:15:54.000Z,62.6372,-149.8927,0.1,1.8,ml,25,104.399991648001,0.3431564,1.09,ak,ak10896231,2013-12-22T02:27:17.699Z,"36km NNE of Talkeetna, Alaska",earthquake
2013-12-22T02:10:12.800Z,41.4027,-121.4877,4,1,Md,,187.2,0.20661252,0.05,nc,nc72130936,2013-12-26T19:50:04.959Z,"56km ENE of McCloud, California",earthquake
2013-12-22T02:09:26.540Z,33.5093333,-116.5133333,14.01,1,ml,30,82,0.05026,0.13,ci,ci15446537,2013-12-23T22:42:53.190Z,"15km ESE of Anza, California",earthquake
2013-12-22T02:08:58.300Z,44.8553,-115.991,13.4,1.9,Md,7,176.4,0.23176534,0.16,mb,mb13534284,2013-12-24T01:01:28.986Z,"10km SE of McCall, Idaho",earthquake
2013-12-22T01:57:31.900Z,44.8488,-115.9991,10.5,1.8,Md,7,172.8,0.23805355,0.17,mb,mb13139670,2013-12-24T01:01:23.976Z,"10km SE of McCall, Idaho",earthquake
2013-12-22T01:53:28.030Z,-32.9429,-70.103,70.85,4.5,mb,,88,0.52,1.33,us,usc000lptq,2013-12-24T20:49:17.031Z,"47km ESE of Los Andes, Chile",earthquake
2013-12-22T01:51:44.700Z,45.138,-122.545,17.8,1.2,Md,,115.2,0.08084838,0.14,uw,uw60042713,2013-12-22T22:25:11.826Z,"2km ESE of Molalla, Oregon",earthquake
2013-12-22T01:46:03.100Z,38.9598,-111.4,2.9,1.6,Ml,,86.4,0.17966306,0.1,uu,uu60049717,2013-12-23T18:07:31.710Z,"27km WSW of Ferron, Utah",earthquake
2013-12-22T01:45:22.500Z,38.8007,-122.7695,0,1.3,Md,,86.4,0.01796631,0.12,nc,nc72128406,2013-12-22T05:37:04.756Z,"2km NNW of The Geysers, California",earthquake
2013-12-22T01:18:55.323Z,39.0859,-118.9747,9.6428,1.56,ml,22,114.48,0.23,0.1151,nn,nn00431879,2013-12-22T01:52:32.000Z,"19km NE of Yerington, Nevada",earthquake
2013-12-22T01:16:09.430Z,35.836,-119.971,7,2.1,mh,18,134,0.1519,0.5,ci,ci15446513,2013-12-24T23:53:22.258Z,"19km S of Kettleman City, California",earthquake
2013-12-22T01:06:59.300Z,38.8213,-122.8445,2.6,1.8,Md,,64.8,0.00898315,0.04,nc,nc72128386,2013-12-22T04:14:06.032Z,"9km WNW of The Geysers, California",earthquake
2013-12-22T00:57:00.000Z,64.8145,-148.7768,11.5,1.1,ml,7,133.199989344001,0.2542232,0.19,ak,ak10896160,2013-12-22T00:58:55.578Z,"30km NNE of North Nenana, Alaska",earthquake
2013-12-22T00:43:46.410Z,33.1873333,-115.6043333,0.36,1.64,ml,16,101,0.01265,0.08,ci,ci15446457,2013-12-23T21:05:30.930Z,"9km SW of Niland, California",earthquake
2013-12-22T00:43:29.200Z,36.863,-121.2985,7.6,2.5,Md,,36,0.02694946,0.06,nc,nc72128376,2013-12-24T06:24:08.548Z,"8km NE of Ridgemark, California",earthquake
2013-12-22T00:43:07.700Z,38.8227,-122.8447,2.7,1.3,Md,,61.2,0.00898315,0.03,nc,nc72128371,2013-12-22T03:40:02.364Z,"9km WNW of The Geysers, California",earthquake
2013-12-22T00:30:15.000Z,63.2442,-151.6684,13.6,1.3,ml,6,107.999991360001,0.2551215,0.31,ak,ak10896153,2013-12-22T00:34:16.753Z,"129km NW of Talkeetna, Alaska",earthquake
2013-12-22T00:28:10.520Z,33.2008333,-115.6511667,12.23,1.16,ml,8,295,0.02788,0.18,ci,ci15446425,2013-12-23T20:03:46.988Z,"13km WSW of Niland, California",earthquake
2013-12-22T00:24:25.790Z,33.1923333,-115.6055,1.31,2.37,ml,39,70,0.007757,0.16,ci,ci15446361,2013-12-23T22:47:46.108Z,"9km WSW of Niland, California",earthquake
2013-12-22T00:23:03.400Z,33.1901667,-115.607,2.25,1.85,ml,28,74,0.009528,0.22,ci,ci15446329,2013-12-23T22:24:46.670Z,"9km SW of Niland, California",earthquake
2013-12-22T00:20:49.900Z,37.6538,-118.9215,7.3,1.8,Md,,64.8,0.00898315,0.04,nc,nc72128361,2013-12-22T03:07:03.829Z,"4km E of Mammoth Lakes, California",earthquake
2013-12-22T00:20:49.060Z,33.1933333,-115.6036667,0.84,2.28,ml,23,77,0.007588,0.16,ci,ci15446273,2013-12-23T21:39:13.400Z,"9km WSW of Niland, California",earthquake
2013-12-22T00:20:11.910Z,33.1931667,-115.606,1.54,2.24,ml,34,99,0.006832,0.18,ci,ci15446265,2013-12-23T21:26:12.260Z,"9km WSW of Niland, California",earthquake
2013-12-22T00:15:40.000Z,37.6553,-118.9215,7.3,1,Md,,126,0.00898315,0.02,nc,nc72128356,2013-12-22T00:23:05.990Z,"4km E of Mammoth Lakes, California",earthquake
2013-12-21T23:52:05.400Z,47.1023,-113.2905,11.1,1.3,Md,19,144,0.18954452,0.17,mb,mb13745057,2013-12-24T01:01:18.969Z,"17km ESE of Seeley Lake, Montana",earthquake
2013-12-21T23:48:09.000Z,61.772,-149.5485,35.9,1.7,ml,26,39.5999968320003,0.267698,0.46,ak,ak10896124,2013-12-24T17:53:31.292Z,"16km N of Meadow Lakes, Alaska",earthquake
2013-12-21T23:21:47.300Z,36.7978,-121.5272,6,1.4,Md,,104.4,0.04491576,0.07,nc,nc72128296,2013-12-22T02:18:03.500Z,"5km S of San Juan Bautista, California",earthquake
2013-12-21T23:12:47.500Z,38.8027,-122.771,2.1,1.3,Md,,111.6,0.00898315,0.02,nc,nc72128286,2013-12-22T01:53:05.815Z,"3km NNW of The Geysers, California",earthquake
2013-12-21T23:06:39.030Z,33.1681667,-115.6453333,3.66,1.57,ml,43,30,0.009384,0.15,ci,ci15446209,2013-12-23T19:38:07.010Z,"13km WNW of Calipatria, California",earthquake
2013-12-21T23:02:27.499Z,37.7246,-115.1412,6.4557,3.82,ml,19,80.09,0.326,0.2334,nn,nn00431873,2013-12-22T07:05:06.687Z,"39km N of Alamo, Nevada",earthquake
2013-12-21T22:54:12.000Z,61.8056,-151.5357,76.7,1.2,ml,10,111.599991072001,0.1733748,0.57,ak,ak10901718,2013-12-24T17:55:36.016Z,"79km W of Willow, Alaska",earthquake
2013-12-21T22:48:28.000Z,51.3597,-179.2716,29,2.2,ml,6,327.599973792002,0.5318026,0.17,ak,ak10901717,2013-12-24T17:55:33.829Z,"15km NW of Amatignak Island, Alaska",earthquake
2013-12-21T22:42:09.000Z,59.1992,-153.694,120.1,1.9,ml,13,111.599991072001,0.1904428,0.49,ak,ak10901716,2013-12-24T17:55:31.802Z,"92km SE of Old Iliamna, Alaska",earthquake
2013-12-21T22:38:48.000Z,61.6896,-146.39,29,1.3,ml,12,133.199989344001,0.4662256,0.41,ak,ak10901715,2013-12-24T17:55:29.812Z,"62km N of Valdez, Alaska",earthquake
2013-12-21T22:34:09.800Z,36.8798,-121.6117,6,1.6,Md,,61.2,0.01796631,0.06,nc,nc72128246,2013-12-22T00:39:07.767Z,"2km ESE of Aromas, California",earthquake
2013-12-21T22:11:10.800Z,49.4748,-120.5277,0,2.3,Md,,216,0.61085439,0.41,uw,uw60659566,2013-12-23T05:50:18.614Z,"2km NNW of Princeton, Canada",quarry
2013-12-21T21:53:50.500Z,19.34,-155.1135,7,2.6,Ml,,140.4,0.02694946,0.11,hv,hv60608381,2013-12-24T00:53:11.771Z,"16km SE of Volcano, Hawaii",earthquake
2013-12-21T21:49:08.000Z,63.1451,-151.2495,4,1.3,ml,17,75.5999939520005,0.4320897,0.91,ak,ak10896044,2013-12-24T17:53:34.544Z,"108km NNW of Talkeetna, Alaska",earthquake
2013-12-21T21:28:11.210Z,33.5046667,-116.4455,10.18,1.01,ml,31,106,0.02495,0.14,ci,ci15446193,2013-12-23T19:23:05.670Z,"21km SW of La Quinta, California",earthquake
2013-12-21T21:15:49.000Z,64.6665,-150.9226,15.1,1.9,ml,21,100.799991936001,0.3710042,0.54,ak,ak10896039,2013-12-24T17:53:32.920Z,"39km SSW of Manley Hot Springs, Alaska",earthquake
2013-12-21T20:59:03.700Z,17.9575,-66.2871,59,2.7,Md,25,165.6,0.17157822,0.09,pr,pr13355005,2013-12-22T05:01:29.002Z,"2km SSE of Salinas, Puerto Rico",earthquake
2013-12-21T20:50:29.200Z,36.0092,-120.5722,4.1,1.8,Md,,108,0.02694946,0.06,nc,nc72128221,2013-12-21T23:42:06.148Z,"23km SW of Coalinga, California",earthquake
2013-12-21T20:34:10.200Z,44.8515,-116.0111,7.7,2,Md,18,93.6,0.23625692,0.28,mb,mb13350444,2013-12-24T01:01:18.965Z,"9km SE of McCall, Idaho",earthquake
2013-12-21T20:28:21.000Z,60.1655,-141.0129,6.5,1.4,ml,18,118.799990496001,0.1149844,0.58,ak,ak10901710,2013-12-24T17:55:27.791Z,"79km E of Cape Yakataga, Alaska",earthquake
2013-12-21T20:24:58.220Z,33.6581667,-116.7775,13.78,1,ml,39,50,0.06503,0.16,ci,ci15446177,2013-12-23T19:11:37.240Z,"10km SSW of Idyllwild-Pine Cove, California",earthquake
2013-12-21T20:24:53.000Z,51.3687,-179.7339,46.4,2.5,ml,9,341.999972640002,0.7375168,0.38,ak,ak10901709,2013-12-24T18:00:07.886Z,"45km WNW of Amatignak Island, Alaska",earthquake
