Src,EqId,Version,Datetime,Lat,Lon,Magnitude,Depth,NST,Region
us,b0009nux,?,"Sunday, May 13, 2012 09:10:22 UTC",-1.191,100.274,4.6,81.7,?,"28km SSW of Padang, Indonesia"
ak,10471190,?,"Sunday, May 13, 2012 07:21:40 UTC",54.4003,-161.4285,2.5,11.6,?,"120km SSW of Sand Point, Alaska"
us,b0009nub,?,"Sunday, May 13, 2012 07:08:49 UTC",-30.667,-177.957,4.5,52.1,?,"123km NE of L'Esperance Rock, New Zealand"
ak,10471159,?,"Sunday, May 13, 2012 05:09:49 UTC",60.0531,-152.8225,4,114.1,?,"43km S of Redoubt Volcano, Alaska"
us,b0009ntv,?,"Sunday, May 13, 2012 04:46:05 UTC",-0.115,122.996,5.3,92.1,?,"60km SSW of Bilungala, Indonesia"
ci,15148153,?,"Sunday, May 13, 2012 04:45:48 UTC",34.5913,-116.2675,2.6,2.4,?,"50km N of Joshua Tree, California"
us,b0009ntt,?,"Sunday, May 13, 2012 04:42:47 UTC",-58.521,157.891,4.9,10,?,"Macquarie Island region"
us,b0009ntj,?,"Sunday, May 13, 2012 03:05:47 UTC",37.367,141.121,4.3,78.7,?,"16km SE of Namie, Japan"
us,b0009ntd,?,"Sunday, May 13, 2012 02:35:34 UTC",-2.668,138.843,4.5,37.9,?,"193km W of Abepura, Indonesia"
us,b0009nt8,?,"Sunday, May 13, 2012 02:00:12 UTC",3.768,92.712,4.9,10,?,"Off the west coast of northern Sumatra"
us,b0009nt2,?,"Sunday, May 13, 2012 01:19:10 UTC",-3.347,89.416,5.3,12,?,"South Indian Ocean"
us,b0009nsk,?,"Sunday, May 13, 2012 00:09:23 UTC",-15.953,36.04,4.6,10,?,"44km ESE of Phalombe, Malawi"
us,b0009nsb,?,"Saturday, May 12, 2012 23:28:43 UTC",38.625,70.384,5.9,10,?,"44km S of Gharm, Tajikistan"
us,b0009ns6,?,"Saturday, May 12, 2012 23:05:25 UTC",43.954,88.393,4.3,35,?,"49km ENE of Lucaogou, China"
us,b0009nrx,?,"Saturday, May 12, 2012 22:48:13 UTC",40.556,22.88,4.1,10,?,"6km WSW of Kalamaria, Greece"
us,b0009nri,?,"Saturday, May 12, 2012 22:17:45 UTC",1.03,92.922,4.4,10,?,"Off the west coast of northern Sumatra"
us,b0009nrf,?,"Saturday, May 12, 2012 22:08:39 UTC",38.593,143.157,4.5,35,?,"133km SE of Kamaishi, Japan"
pr,12133001,?,"Saturday, May 12, 2012 21:09:10 UTC",18.5639,-66.9749,2.7,80.8,?,"8km NE of Isabela, Puerto Rico"
us,b0009nqh,?,"Saturday, May 12, 2012 20:39:33 UTC",-3.29,135.945,4.8,44.1,?,"52km E of Nabire, Indonesia"
us,2012amau,?,"Saturday, May 12, 2012 20:16:35 UTC",60.008,-141.106,3.6,3.1,?,"74km E of Cape Yakataga, Alaska"
ak,10471069,?,"Saturday, May 12, 2012 20:16:33 UTC",59.895,-141.0113,3.7,3.2,?,"80km ESE of Cape Yakataga, Alaska"
ak,10471047,?,"Saturday, May 12, 2012 19:26:33 UTC",59.9208,-140.9976,2.6,5.6,?,"81km E of Cape Yakataga, Alaska"
ak,10471043,?,"Saturday, May 12, 2012 18:54:11 UTC",59.8875,-141.02,3,2.5,?,"73km E of Cape Yakataga, Alaska"
us,b0009nma,?,"Saturday, May 12, 2012 17:08:56 UTC",55.869,161.295,4.4,199.2,?,"83km WSW of Ust'-Kamchatsk Staryy, Russia"
us,b0009nkm,?,"Saturday, May 12, 2012 14:34:42 UTC",-23.7524,-175.7713,4.8,10.01,?,"280km SSW of `Ohonua, Tonga"
us,b0009nkc,?,"Saturday, May 12, 2012 13:23:15 UTC",2.23,126.119,5.3,55.6,?,"135km NE of Bitung, Indonesia"
us,b0009njj,?,"Saturday, May 12, 2012 10:30:25 UTC",2.38,90.464,4.6,10,?,"Off the west coast of northern Sumatra"
nc,71784316,?,"Saturday, May 12, 2012 10:28:37 UTC",40.4815,-124.8025,2.6,18.4,?,"46km WSW of Ferndale, California"
nc,71784306,?,"Saturday, May 12, 2012 10:12:20 UTC",38.0243,-122.39,2.5,6.7,?,"6km NW of Montalvin, California"
us,b0009nj8,?,"Saturday, May 12, 2012 09:33:08 UTC",52.8,-168.263,3.6,36.7,?,"43km ESE of Nikolski, Alaska"
us,2012amcn,?,"Saturday, May 12, 2012 08:26:04 UTC",-4.282,28.918,4.4,10,?,"67km WSW of Rumonge, Burundi"
us,2012amcm,?,"Saturday, May 12, 2012 06:45:24 UTC",15.072,122.389,4.7,45.7,?,"38km NE of Patnanungan, Philippines"
ak,10470939,?,"Saturday, May 12, 2012 06:30:48 UTC",60.1922,-153.2231,2.5,150.4,?,"42km SW of Redoubt Volcano, Alaska"
us,b0009nib,?,"Saturday, May 12, 2012 05:39:08 UTC",55.906,-161.678,4.2,225.4,?,"97km NW of Sand Point, Alaska"
us,b0009nu2,?,"Saturday, May 12, 2012 05:27:36 UTC",-34.896,-71.864,4,44,?,"54km WSW of Santa Cruz, Chile"
us,2012amcs,?,"Saturday, May 12, 2012 05:22:10 UTC",53.557,-165.093,2.6,21,?,"78km SE of Akutan, Alaska"
us,2012ambm,?,"Saturday, May 12, 2012 04:32:41 UTC",-35.924,-102.941,4.6,10,?,"Southeast of Easter Island"
us,2012ama4,?,"Saturday, May 12, 2012 02:57:32 UTC",-43.596,172.612,3.9,5.4,?,"7km SSW of Christchurch, New Zealand"
us,b0009nhw,?,"Saturday, May 12, 2012 01:34:43 UTC",38.311,89.428,4.8,10,?,"Southern Xinjiang, China"
pr,12133000,?,"Saturday, May 12, 2012 01:13:46 UTC",18.7579,-64.1709,2.8,36.3,?,"60km NE of Road Town, British Virgin Islands"
us,b0009nhp,?,"Saturday, May 12, 2012 00:58:01 UTC",50.474,-130.116,4.7,10,?,"192km W of Port Hardy, Canada"
ak,10473235,?,"Saturday, May 12, 2012 00:54:17 UTC",66.9137,-143.7902,2.6,25.2,?,"76km ENE of Fort Yukon, Alaska"
ak,10470880,?,"Saturday, May 12, 2012 00:48:45 UTC",54.523,-165.4304,2.7,71.9,?,"48km NNE of Akutan, Alaska"
ak,10470849,?,"Saturday, May 12, 2012 00:19:47 UTC",63.0228,-150.4333,2.9,100.3,?,"79km NNW of Talkeetna, Alaska"
us,b0009nha,?,"Saturday, May 12, 2012 00:08:01 UTC",1.886,94.39,4.4,10,?,"230km WSW of Sinabang, Indonesia"
us,b0009ngw,?,"Friday, May 11, 2012 23:37:02 UTC",14.028,-92.062,4.4,60.7,?,"33km SSW of Champerico, Guatemala"
us,b0009nga,?,"Friday, May 11, 2012 23:05:40 UTC",-8.87,119.101,4.5,118.3,?,"29km SSE of Sigirato, Indonesia"
us,b0009nfu,?,"Friday, May 11, 2012 22:07:36 UTC",-46.222,167.241,4.7,12,?,"61km WNW of Riverton, New Zealand"
hv,60342691,?,"Friday, May 11, 2012 21:40:19 UTC",19.3372,-155.1132,2.5,8.1,?,"16km SE of Volcano, Hawaii"
us,b0009ne5,?,"Friday, May 11, 2012 21:08:20 UTC",53.055,-166.647,4.3,25.8,?,"91km S of Unalaska, Alaska"
ak,10470700,?,"Friday, May 11, 2012 20:50:20 UTC",60.2502,-153.6508,2.9,175.9,?,"56km WSW of Redoubt Volcano, Alaska"
us,b0009nc9,?,"Friday, May 11, 2012 20:34:26 UTC",30.684,138.724,5.1,399.4,?,"284km SSW of Hachijo-jima, Japan"
pr,12132006,?,"Friday, May 11, 2012 20:24:26 UTC",18.8619,-67.288,2.8,12.1,?,"45km NNW of San Antonio, Puerto Rico"
us,2012aldn,?,"Friday, May 11, 2012 20:05:29 UTC",-3.549,149.883,4.5,7.4,?,"148km SW of Kavieng, Papua New Guinea"
us,2012aldm,?,"Friday, May 11, 2012 19:41:21 UTC",-32.888,-71.832,4.2,12.5,?,"25km NW of Valparaiso, Chile"
us,b0009n9b,?,"Friday, May 11, 2012 19:26:30 UTC",-23.579,-63.707,4.4,543.2,?,"57km SE of Embarcacion, Argentina"
us,b0009n7k,?,"Friday, May 11, 2012 18:48:30 UTC",34.3,34.144,5.4,22.4,?,"76km S of Ayia Napa, Cyprus"
pr,12132005,?,"Friday, May 11, 2012 18:37:27 UTC",18.1646,-67.4145,2.6,5.4,?,"24km SW of Stella, Puerto Rico"
us,b0009n77,?,"Friday, May 11, 2012 18:37:25 UTC",45.699,151.577,5,44.3,?,"293km ENE of Kuril'sk, Russia"
us,2012aldl,?,"Friday, May 11, 2012 18:35:16 UTC",39.913,143.758,4.7,25.1,?,"157km ENE of Miyako, Japan"
us,2012aldk,?,"Friday, May 11, 2012 18:27:44 UTC",-10.799,128.101,4.5,154,?,"Timor Sea"
us,b0009n5e,?,"Friday, May 11, 2012 17:59:25 UTC",37.595,139.767,4.5,68.5,?,"10km SW of Kitakata, Japan"
us,2012aldj,?,"Friday, May 11, 2012 17:50:30 UTC",54.335,-161.439,2.7,18.1,?,"125km SE of Cold Bay, Alaska"
nc,71784016,?,"Friday, May 11, 2012 17:48:24 UTC",38.8237,-122.825,2.7,2.7,?,"8km W of Cobb, California"
us,b0009n1f,?,"Friday, May 11, 2012 15:39:53 UTC",36.87,-104.728,2.7,4.9,?,"26km W of Raton, New Mexico"
us,b0009mzt,?,"Friday, May 11, 2012 12:41:31 UTC",26.212,92.873,5.4,11.4,?,"23km N of Hojai, India"
nc,71783886,?,"Friday, May 11, 2012 12:24:25 UTC",36.1828,-120.3038,2.5,11.3,?,"6km NE of Coalinga, California"
nc,71783871,?,"Friday, May 11, 2012 12:12:25 UTC",40.6483,-124.5862,2.7,27.3,?,"28km WNW of Ferndale, California"
pr,12132004,?,"Friday, May 11, 2012 10:32:47 UTC",18.861,-64.5049,3.2,4,?,"50km NNE of Road Town, British Virgin Islands"
us,b0009mza,?,"Friday, May 11, 2012 10:18:13 UTC",37.735,102.048,5,31,?,"85km S of Jinchang, China"
us,b0009mz6,?,"Friday, May 11, 2012 10:02:16 UTC",1.929,93.608,4.1,10,?,"Off the west coast of northern Sumatra"
pr,12132003,?,"Friday, May 11, 2012 09:54:25 UTC",19.4554,-65.7624,3.1,75.1,?,"113km N of Suarez, Puerto Rico"
ak,10470517,?,"Friday, May 11, 2012 09:36:06 UTC",52.7665,-163.0805,3.7,40.8,?,"233km S of False Pass, Alaska"
us,b0009mwb,?,"Friday, May 11, 2012 08:36:16 UTC",17.132,-61.151,4.3,22.1,?,"66km E of Parham, Antigua and Barbuda"
us,b0009mts,?,"Friday, May 11, 2012 07:52:08 UTC",34.983,-97.638,2.8,5,?,"16km N of Lindsay, Oklahoma"
us,2012aldc,?,"Friday, May 11, 2012 07:44:20 UTC",55.452,-158.882,2.5,8.6,?,"85km NNE of Chernabura Island, Alaska"
us,b0009muk,?,"Friday, May 11, 2012 07:32:59 UTC",52.146,-171.626,4.3,25.6,?,"45km SSW of Amukta Island, Alaska"
ak,10470498,?,"Friday, May 11, 2012 07:22:54 UTC",59.296,-134.7963,2.9,10.6,?,"34km ESE of Skagway, Alaska"
us,b0009ntz,?,"Friday, May 11, 2012 06:54:03 UTC",-8.84,-79.33,4.3,60,?,"77km WNW of Puerto Santa, Peru"
ci,15147457,?,"Friday, May 11, 2012 06:19:32 UTC",32.0935,-115.736,3.9,10,?,"54km WSW of Alberto Oviedo Mota, Mexico"
us,b0009mq4,?,"Friday, May 11, 2012 06:15:00 UTC",15.615,-88.816,4.4,6.5,?,"14km N of Morales, Guatemala"
us,2012alc7,?,"Friday, May 11, 2012 05:49:48 UTC",-4.658,134.193,4.5,35,?,"122km N of Dobo, Indonesia"
pr,12132002,?,"Friday, May 11, 2012 05:14:01 UTC",18.8745,-64.352,2.6,33.8,?,"57km NNE of Road Town, British Virgin Islands"
us,b0009mjd,?,"Friday, May 11, 2012 04:37:50 UTC",35.512,-96.788,3.2,5,?,"9km WNW of Prague, Oklahoma"
us,2012alb7,?,"Friday, May 11, 2012 03:40:04 UTC",37.261,142.005,4.3,32.8,?,"92km ESE of Namie, Japan"
ak,10470455,?,"Friday, May 11, 2012 02:26:40 UTC",58.6884,-155.041,3.2,148.9,?,"93km E of King Salmon, Alaska"
ci,15147393,?,"Friday, May 11, 2012 02:23:36 UTC",32.2143,-115.31,3.1,10,?,"13km W of Alberto Oviedo Mota, Mexico"
us,2012alc8,?,"Friday, May 11, 2012 02:13:06 UTC",53.175,-161.888,3.4,25.4,?,"211km SSE of False Pass, Alaska"
us,2012alb6,?,"Friday, May 11, 2012 02:06:45 UTC",-7.153,129.942,4.2,125.1,?,"175km WNW of Saumlaki, Indonesia"
us,b0009mim,?,"Friday, May 11, 2012 01:31:58 UTC",-6.097,154.973,4.4,192.5,?,"61km WNW of Panguna, Papua New Guinea"
us,b0009mij,?,"Friday, May 11, 2012 00:52:07 UTC",-3.09,129.485,4.4,41.2,?,"68km ENE of Amahai, Indonesia"
pr,12132001,?,"Friday, May 11, 2012 00:45:36 UTC",19.2339,-65.2429,3,29.1,?,"103km N of Culebra, Puerto Rico"
us,2012alb2,?,"Friday, May 11, 2012 00:37:02 UTC",-21.655,-174.727,4.4,35,?,"42km SSE of `Ohonua, Tonga"
us,b0009mi0,?,"Thursday, May 10, 2012 23:45:44 UTC",-6.249,130.567,4.3,146.4,?,"205km NNW of Saumlaki, Indonesia"
nm,051012c,?,"Thursday, May 10, 2012 22:54:05 UTC",38.8073,-87.4605,3.1,11,?,"13km WNW of Bicknell, Indiana"
nm,051012b,?,"Thursday, May 10, 2012 22:07:19 UTC",38.8156,-87.4652,2.7,8.8,?,"14km WNW of Bicknell, Indiana"
us,2012akem,?,"Thursday, May 10, 2012 21:49:47 UTC",7.382,123.634,4.5,62.8,?,"23km ESE of Malim, Philippines"
us,b0009me5,?,"Thursday, May 10, 2012 21:14:31 UTC",35.51,-96.781,3.8,5,?,"9km WNW of Prague, Oklahoma"
us,2012akei,?,"Thursday, May 10, 2012 20:22:18 UTC",1.12,91.666,4,10,?,"North Indian Ocean"
us,b0009ma8,?,"Thursday, May 10, 2012 19:11:22 UTC",1.38,126.293,5.2,10,?,"123km E of Bitung, Indonesia"
us,b0009m5u,?,"Thursday, May 10, 2012 16:15:30 UTC",-20.138,-178.405,4.7,596.3,?,"64km NNE of Ndoi Island, Fiji"
us,2012akez,?,"Thursday, May 10, 2012 15:49:59 UTC",-19.937,171.125,4.5,14.3,?,"199km ESE of Isangel, Vanuatu"
us,b0009m4g,?,"Thursday, May 10, 2012 15:15:38 UTC",31.94,-94.447,3.9,5.1,?,"6km NW of Timpson, Texas"
ak,10470769,?,"Thursday, May 10, 2012 13:43:35 UTC",54.0649,-157.7524,2.8,20,?,"142km SE of Chernabura Island, Alaska"
